MsgID.STATE,0.0000000,False,False,1
MsgID.LOCAL_VELOCITY,0.0000000,7.3400000,-2.7400000,0.6000000
MsgID.LOCAL_POSITION,150.6010000,101.1353149,-147.7996368,-11.4572992
MsgID.LOCAL_VELOCITY,150.6010000,7.3474789,-2.7442114,0.6025581
MsgID.GLOBAL_POSITION,0.0000000,-122.3991237,37.7934054,11.0640000
MsgID.LOCAL_VELOCITY,0.0000000,7.4000000,-2.7700000,1.8000000
MsgID.LOCAL_POSITION,150.8520000,102.7763062,-148.4793549,-11.0642300
MsgID.LOCAL_VELOCITY,150.8520000,7.4034977,-2.7783823,1.8076041
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3991322,37.7934239,10.7890000
MsgID.LOCAL_VELOCITY,0.0000000,8.6300000,-3.2500000,-0.0200000
MsgID.LOCAL_POSITION,151.1020000,104.8328781,-149.2411804,-10.7899485
MsgID.LOCAL_VELOCITY,151.1020000,8.6310921,-3.2585084,-0.0237228
MsgID.GLOBAL_POSITION,0.0000000,-122.3991415,37.7934443,10.9150000
MsgID.LOCAL_VELOCITY,0.0000000,8.6900000,-3.2800000,-0.7500000
MsgID.LOCAL_POSITION,151.3520000,107.0990295,-150.0682831,-10.9150982
MsgID.LOCAL_VELOCITY,151.3520000,8.6964188,-3.2838571,-0.7513313
MsgID.GLOBAL_POSITION,0.0000000,-122.3991505,37.7934640,11.0020000
MsgID.LOCAL_VELOCITY,0.0000000,8.3500000,-3.1500000,0.0000000
MsgID.LOCAL_POSITION,151.6020000,109.2846375,-150.8658447,-11.0022697
MsgID.LOCAL_VELOCITY,151.6020000,8.3524332,-3.1593874,0.0018965
MsgID.GLOBAL_POSITION,0.0000000,-122.3991586,37.7934827,10.9620000
MsgID.LOCAL_VELOCITY,0.0000000,8.2600000,-3.1400000,0.2500000
MsgID.LOCAL_POSITION,151.8520000,111.3758698,-151.5866394,-10.9624367
MsgID.LOCAL_VELOCITY,151.8520000,8.2657938,-3.1423519,0.2501401
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3991689,37.7935002,10.9560000
MsgID.LOCAL_VELOCITY,0.0000000,8.3300000,-3.1900000,0.0400000
MsgID.LOCAL_POSITION,152.1020000,113.3169403,-152.5108032,-10.9564056
MsgID.LOCAL_VELOCITY,152.1020000,8.3396883,-3.1922746,0.0463453
MsgID.GLOBAL_POSITION,0.0000000,-122.3991794,37.7935188,10.9770000
MsgID.LOCAL_VELOCITY,0.0000000,8.3100000,-3.1400000,0.1400000
MsgID.LOCAL_POSITION,152.3520000,115.3974609,-153.4396667,-10.9773741
MsgID.LOCAL_VELOCITY,152.3520000,8.3157167,-3.1446323,0.1436375
MsgID.GLOBAL_POSITION,0.0000000,-122.3991872,37.7935397,10.9770000
MsgID.LOCAL_VELOCITY,0.0000000,8.3100000,-3.0700000,0.1800000
MsgID.LOCAL_POSITION,152.6070000,117.6950302,-154.1292725,-10.9773655
MsgID.LOCAL_VELOCITY,152.6070000,8.3163900,-3.0793231,0.1867771
MsgID.GLOBAL_POSITION,0.0000000,-122.3991952,37.7935600,10.9740000
MsgID.LOCAL_VELOCITY,0.0000000,8.3100000,-3.1000000,0.1900000
MsgID.LOCAL_POSITION,152.8570000,119.9496536,-154.8427124,-10.9745293
MsgID.LOCAL_VELOCITY,152.8570000,8.3154306,-3.1008501,0.1982387
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3992041,37.7935769,10.9690000
MsgID.LOCAL_VELOCITY,0.0000000,8.2900000,-3.1700000,0.1600000
MsgID.LOCAL_POSITION,153.1070000,121.8309860,-155.6288300,-10.9692936
MsgID.LOCAL_VELOCITY,153.1070000,8.2987099,-3.1716464,0.1642599
MsgID.GLOBAL_POSITION,0.0000000,-122.3992130,37.7935945,10.9670000
MsgID.LOCAL_VELOCITY,0.0000000,8.2900000,-3.1800000,0.1100000
MsgID.LOCAL_POSITION,153.3570000,123.7821579,-156.4239502,-10.9675093
MsgID.LOCAL_VELOCITY,153.3570000,8.2994881,-3.1867442,0.1189181
MsgID.GLOBAL_POSITION,0.0000000,-122.3992218,37.7936134,10.9620000
MsgID.LOCAL_VELOCITY,0.0000000,7.8600000,-2.9800000,0.0500000
MsgID.LOCAL_POSITION,153.6070000,125.8892746,-157.2057190,-10.9626646
MsgID.LOCAL_VELOCITY,153.6070000,7.8617692,-2.9820948,0.0568848
MsgID.GLOBAL_POSITION,0.0000000,-122.3992300,37.7936304,10.9620000
MsgID.LOCAL_VELOCITY,0.0000000,6.1500000,-2.3200000,0.0100000
MsgID.LOCAL_POSITION,153.8570000,127.7712402,-157.9318085,-10.9624214
MsgID.LOCAL_VELOCITY,153.8570000,6.1581330,-2.3287332,0.0177220
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3992359,37.7936417,11.0600000
MsgID.LOCAL_VELOCITY,0.0000000,4.0900000,-1.1500000,-1.0600000
MsgID.LOCAL_POSITION,154.1070000,129.0336304,-158.4528351,-11.0600252
MsgID.LOCAL_VELOCITY,154.1070000,4.0908751,-1.1529194,-1.0657331
MsgID.GLOBAL_POSITION,0.0000000,-122.3992352,37.7936486,11.5270000
MsgID.LOCAL_VELOCITY,0.0000000,2.9200000,0.9700000,-2.6200000
MsgID.LOCAL_POSITION,154.3570000,129.7962189,-158.3916016,-11.5271139
MsgID.LOCAL_VELOCITY,154.3570000,2.9224665,0.9706855,-2.6205366
MsgID.GLOBAL_POSITION,0.0000000,-122.3992293,37.7936553,12.3630000
MsgID.LOCAL_VELOCITY,0.0000000,1.9200000,2.8500000,-3.9500000
MsgID.LOCAL_POSITION,154.6070000,130.5377655,-157.8705139,-12.3638306
MsgID.LOCAL_VELOCITY,154.6070000,1.9244531,2.8536141,-3.9500368
MsgID.GLOBAL_POSITION,0.0000000,-122.3992206,37.7936579,13.2340000
MsgID.LOCAL_VELOCITY,0.0000000,1.5700000,3.1500000,-2.3100000
MsgID.LOCAL_POSITION,154.8580000,130.8355713,-157.0934906,-13.2348232
MsgID.LOCAL_VELOCITY,154.8580000,1.5761062,3.1516068,-2.3140426
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3992133,37.7936622,13.4940000
MsgID.LOCAL_VELOCITY,0.0000000,1.4800000,2.9600000,0.2000000
MsgID.LOCAL_POSITION,155.1080000,131.3138428,-156.4464111,-13.4943886
MsgID.LOCAL_VELOCITY,155.1080000,1.4806143,2.9606631,0.2034355
MsgID.GLOBAL_POSITION,0.0000000,-122.3992028,37.7936667,13.2100000
MsgID.LOCAL_VELOCITY,0.0000000,1.2000000,3.2000000,1.7100000
MsgID.LOCAL_POSITION,155.3580000,131.8124390,-155.5175934,-13.2101831
MsgID.LOCAL_VELOCITY,155.3580000,1.2083869,3.2083347,1.7124918
MsgID.GLOBAL_POSITION,0.0000000,-122.3991913,37.7936678,12.8540000
MsgID.LOCAL_VELOCITY,0.0000000,0.4200000,4.6900000,0.6400000
MsgID.LOCAL_POSITION,155.6080000,131.9286346,-154.4911346,-12.8546572
MsgID.LOCAL_VELOCITY,155.6080000,0.4295062,4.6938143,0.6410524
MsgID.GLOBAL_POSITION,0.0000000,-122.3991770,37.7936663,12.8740000
MsgID.LOCAL_VELOCITY,0.0000000,-0.3300000,6.2800000,-0.7300000
MsgID.LOCAL_POSITION,155.8580000,131.7673950,-153.2190857,-12.8749743
MsgID.LOCAL_VELOCITY,155.8580000,-0.3357214,6.2805228,-0.7320032
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3991585,37.7936651,13.0010000
MsgID.LOCAL_VELOCITY,0.0000000,-0.6800000,6.9200000,-0.2900000
MsgID.LOCAL_POSITION,156.1080000,131.6362000,-151.5741730,-13.0011969
MsgID.LOCAL_VELOCITY,156.1080000,-0.6804982,6.9216866,-0.2979079
MsgID.GLOBAL_POSITION,0.0000000,-122.3991386,37.7936635,12.9780000
MsgID.LOCAL_VELOCITY,0.0000000,-0.9700000,7.5600000,0.0600000
MsgID.LOCAL_POSITION,156.3580000,131.4571228,-149.8102112,-12.9786072
MsgID.LOCAL_VELOCITY,156.3580000,-0.9719545,7.5600123,0.0656245
MsgID.GLOBAL_POSITION,0.0000000,-122.3991157,37.7936626,12.9490000
MsgID.LOCAL_VELOCITY,0.0000000,-1.2600000,8.3300000,-0.0900000
MsgID.LOCAL_POSITION,156.6080000,131.3488770,-147.7691803,-12.9490929
MsgID.LOCAL_VELOCITY,156.6080000,-1.2604873,8.3397865,-0.0966453
MsgID.GLOBAL_POSITION,0.0000000,-122.3990897,37.7936599,12.9600000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3900000,8.6500000,-0.1700000
MsgID.LOCAL_POSITION,156.8580000,131.0567474,-145.4641113,-12.9604816
MsgID.LOCAL_VELOCITY,156.8580000,-1.3965350,8.6506424,-0.1731917
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3990668,37.7936555,12.9630000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4400000,8.6600000,-0.0600000
MsgID.LOCAL_POSITION,157.1080000,130.5667114,-143.4234467,-12.9636211
MsgID.LOCAL_VELOCITY,157.1080000,-1.4425380,8.6682215,-0.0678205
MsgID.GLOBAL_POSITION,0.0000000,-122.3990429,37.7936535,12.9620000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4500000,8.7100000,-0.0700000
MsgID.LOCAL_POSITION,157.3580000,130.3411407,-141.3025970,-12.9628801
MsgID.LOCAL_VELOCITY,157.3580000,-1.4542161,8.7106657,-0.0798998
MsgID.GLOBAL_POSITION,0.0000000,-122.3990181,37.7936489,12.9690000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4600000,8.7400000,-0.0700000
MsgID.LOCAL_POSITION,157.6090000,129.8275909,-139.0948944,-12.9691448
MsgID.LOCAL_VELOCITY,157.6090000,-1.4681070,8.7402306,-0.0782390
MsgID.GLOBAL_POSITION,0.0000000,-122.3989935,37.7936445,12.9710000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4600000,8.7500000,-0.0400000
MsgID.LOCAL_POSITION,157.8590000,129.3454437,-136.9082642,-12.9712610
MsgID.LOCAL_VELOCITY,157.8590000,-1.4627333,8.7518129,-0.0484000
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3989677,37.7936412,12.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4400000,8.7500000,0.0000000
MsgID.LOCAL_POSITION,158.1090000,128.9753418,-134.6191864,-12.9801722
MsgID.LOCAL_VELOCITY,158.1090000,-1.4431908,8.7554960,-0.0036869
MsgID.GLOBAL_POSITION,0.0000000,-122.3989421,37.7936377,12.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4300000,8.7500000,0.0400000
MsgID.LOCAL_POSITION,158.3590000,128.5900726,-132.3441162,-12.9763823
MsgID.LOCAL_VELOCITY,158.3590000,-1.4306275,8.7531347,0.0463580
MsgID.GLOBAL_POSITION,0.0000000,-122.3989182,37.7936353,12.9760000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4200000,8.7700000,0.0000000
MsgID.LOCAL_POSITION,158.6090000,128.3215332,-130.2142334,-12.9767265
MsgID.LOCAL_VELOCITY,158.6090000,-1.4286915,8.7747087,-0.0022061
MsgID.GLOBAL_POSITION,0.0000000,-122.3988940,37.7936317,12.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4300000,8.7700000,0.0100000
MsgID.LOCAL_POSITION,158.8590000,127.9228134,-128.0648499,-12.9813528
MsgID.LOCAL_VELOCITY,158.8590000,-1.4367824,8.7709208,0.0155013
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3988697,37.7936280,12.9880000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4300000,8.7600000,0.0300000
MsgID.LOCAL_POSITION,159.1090000,127.5046768,-125.9038544,-12.9880838
MsgID.LOCAL_VELOCITY,159.1090000,-1.4338701,8.7625618,0.0377748
MsgID.GLOBAL_POSITION,0.0000000,-122.3988457,37.7936255,12.9920000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4100000,8.7600000,0.0600000
MsgID.LOCAL_POSITION,159.3590000,127.2295227,-123.7736130,-12.9929256
MsgID.LOCAL_VELOCITY,159.3590000,-1.4174304,8.7612076,0.0698151
MsgID.GLOBAL_POSITION,0.0000000,-122.3988215,37.7936235,12.9900000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4200000,8.7500000,0.1000000
MsgID.LOCAL_POSITION,159.6090000,127.0102463,-121.6221771,-12.9903936
MsgID.LOCAL_VELOCITY,159.6090000,-1.4247450,8.7599382,0.1013970
MsgID.GLOBAL_POSITION,0.0000000,-122.3987978,37.7936200,12.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4600000,8.7600000,0.0600000
MsgID.LOCAL_POSITION,159.8590000,126.6167526,-119.5154648,-12.9860535
MsgID.LOCAL_VELOCITY,159.8590000,-1.4600811,8.7657537,0.0684482
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3987707,37.7936166,12.9860000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4700000,8.7600000,0.0600000
MsgID.LOCAL_POSITION,160.1090000,126.2455063,-117.1014404,-12.9869328
MsgID.LOCAL_VELOCITY,160.1090000,-1.4738178,8.7630386,0.0640169
MsgID.GLOBAL_POSITION,0.0000000,-122.3987454,37.7936133,12.9820000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4800000,8.7600000,0.0300000
MsgID.LOCAL_POSITION,160.3590000,125.8763657,-114.8536987,-12.9820557
MsgID.LOCAL_VELOCITY,160.3590000,-1.4893261,8.7617836,0.0373028
MsgID.GLOBAL_POSITION,0.0000000,-122.3987210,37.7936099,12.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-1.5000000,8.7500000,0.0200000
MsgID.LOCAL_POSITION,160.6090000,125.5019455,-112.6903152,-12.9745331
MsgID.LOCAL_VELOCITY,160.6090000,-1.5009046,8.7560940,0.0283240
MsgID.GLOBAL_POSITION,0.0000000,-122.3986982,37.7936064,12.9740000
MsgID.LOCAL_VELOCITY,0.0000000,-1.5100000,8.7700000,-0.0800000
MsgID.LOCAL_POSITION,160.8590000,125.1058655,-110.6602783,-12.9746990
MsgID.LOCAL_VELOCITY,160.8590000,-1.5100477,8.7774210,-0.0822274
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3986738,37.7936027,12.9790000
MsgID.LOCAL_VELOCITY,0.0000000,-1.4700000,8.7600000,-0.0400000
MsgID.LOCAL_POSITION,161.1100000,124.7027435,-108.4901123,-12.9792871
MsgID.LOCAL_VELOCITY,161.1100000,-1.4781514,8.7687321,-0.0482271
MsgID.GLOBAL_POSITION,0.0000000,-122.3986490,37.7935996,12.9800000
MsgID.LOCAL_VELOCITY,0.0000000,-1.3400000,8.3100000,-0.0700000
MsgID.LOCAL_POSITION,161.3600000,124.3508759,-106.2847290,-12.9809332
MsgID.LOCAL_VELOCITY,161.3600000,-1.3461779,8.3195314,-0.0799575
MsgID.GLOBAL_POSITION,0.0000000,-122.3986277,37.7935966,12.9810000
MsgID.LOCAL_VELOCITY,0.0000000,-1.0400000,6.5800000,-0.0300000
MsgID.LOCAL_POSITION,161.6100000,124.0195160,-104.3955231,-12.9813366
MsgID.LOCAL_VELOCITY,161.6100000,-1.0498742,6.5820022,-0.0321231
MsgID.GLOBAL_POSITION,0.0000000,-122.3986104,37.7935960,12.7970000
MsgID.LOCAL_VELOCITY,0.0000000,-1.1400000,5.8800000,1.4100000
MsgID.LOCAL_POSITION,161.8600000,123.9486237,-102.8564224,-12.7974873
MsgID.LOCAL_VELOCITY,161.8600000,-1.1424401,5.8811207,1.4118614
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3985939,37.7935929,12.3640000
MsgID.LOCAL_VELOCITY,0.0000000,-2.0100000,5.9500000,1.9200000
MsgID.LOCAL_POSITION,162.1100000,123.6107941,-101.3867111,-12.3643847
MsgID.LOCAL_VELOCITY,162.1100000,-2.0170972,5.9561386,1.9214061
MsgID.GLOBAL_POSITION,0.0000000,-122.3985767,37.7935866,11.9130000
MsgID.LOCAL_VELOCITY,0.0000000,-3.4200000,6.2000000,1.1900000
MsgID.LOCAL_POSITION,162.3600000,122.9143906,-99.8641434,-11.9132252
MsgID.LOCAL_VELOCITY,162.3600000,-3.4204454,6.2026954,1.1962097
MsgID.GLOBAL_POSITION,0.0000000,-122.3985587,37.7935751,11.8420000
MsgID.LOCAL_VELOCITY,0.0000000,-5.1700000,6.6500000,-0.5700000
MsgID.LOCAL_POSITION,162.6100000,121.6276398,-98.2574310,-11.8427925
MsgID.LOCAL_VELOCITY,162.6100000,-5.1709743,6.6542349,-0.5773056
MsgID.GLOBAL_POSITION,0.0000000,-122.3985383,37.7935627,12.0080000
MsgID.LOCAL_VELOCITY,0.0000000,-5.6300000,6.7500000,-0.4700000
MsgID.LOCAL_POSITION,162.8600000,120.2544937,-96.4454422,-12.0089893
MsgID.LOCAL_VELOCITY,162.8600000,-5.6326790,6.7577834,-0.4771075
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3985187,37.7935506,12.0150000
MsgID.LOCAL_VELOCITY,0.0000000,-5.6100000,6.6200000,0.1700000
MsgID.LOCAL_POSITION,163.1100000,118.9126053,-94.7041473,-12.0158939
MsgID.LOCAL_VELOCITY,163.1100000,-5.6116676,6.6246362,0.1707345
MsgID.GLOBAL_POSITION,0.0000000,-122.3985010,37.7935383,11.9600000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7400000,6.6700000,0.0100000
MsgID.LOCAL_POSITION,163.3600000,117.5447083,-93.1349411,-11.9609251
MsgID.LOCAL_VELOCITY,163.3600000,-5.7482624,6.6781754,0.0123552
MsgID.GLOBAL_POSITION,0.0000000,-122.3984835,37.7935256,11.9610000
MsgID.LOCAL_VELOCITY,0.0000000,-5.8400000,6.7400000,-0.1700000
MsgID.LOCAL_POSITION,163.6100000,116.1330872,-91.5781555,-11.9615383
MsgID.LOCAL_VELOCITY,163.6100000,-5.8429093,6.7414074,-0.1745334
MsgID.GLOBAL_POSITION,0.0000000,-122.3984666,37.7935128,11.9750000
MsgID.LOCAL_VELOCITY,0.0000000,-5.8200000,6.7100000,-0.1300000
MsgID.LOCAL_POSITION,163.8600000,114.7067413,-90.0719376,-11.9750690
MsgID.LOCAL_VELOCITY,163.8600000,-5.8276105,6.7187824,-0.1335751
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3984462,37.7934993,11.9770000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7900000,6.7000000,-0.0400000
MsgID.LOCAL_POSITION,164.1110000,113.2090836,-88.2650223,-11.9778185
MsgID.LOCAL_VELOCITY,164.1110000,-5.7991385,6.7052112,-0.0497538
MsgID.GLOBAL_POSITION,0.0000000,-122.3984272,37.7934845,11.9830000
MsgID.LOCAL_VELOCITY,0.0000000,-5.8000000,6.7100000,-0.0500000
MsgID.LOCAL_POSITION,164.3610000,111.5693893,-86.5707474,-11.9832554
MsgID.LOCAL_VELOCITY,164.3610000,-5.8018093,6.7146192,-0.0503792
MsgID.GLOBAL_POSITION,0.0000000,-122.3984089,37.7934719,11.9960000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7700000,6.7300000,0.0000000
MsgID.LOCAL_POSITION,164.6110000,110.1663895,-84.9464417,-11.9960594
MsgID.LOCAL_VELOCITY,164.6110000,-5.7769608,6.7313080,-0.0011666
MsgID.GLOBAL_POSITION,0.0000000,-122.3983876,37.7934598,11.9970000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7500000,6.7200000,0.1200000
MsgID.LOCAL_POSITION,164.8610000,108.8162079,-83.0486145,-11.9975967
MsgID.LOCAL_VELOCITY,164.8610000,-5.7532969,6.7240539,0.1256457
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3983687,37.7934468,11.9980000
MsgID.LOCAL_VELOCITY,0.0000000,-5.8100000,6.7100000,0.0700000
MsgID.LOCAL_POSITION,165.1110000,107.3720093,-81.3701401,-11.9980612
MsgID.LOCAL_VELOCITY,165.1110000,-5.8131733,6.7104268,0.0745177
MsgID.GLOBAL_POSITION,0.0000000,-122.3983491,37.7934331,12.0100000
MsgID.LOCAL_VELOCITY,0.0000000,-5.8300000,6.6700000,0.1900000
MsgID.LOCAL_POSITION,165.3610000,105.8536987,-79.6309738,-12.0108376
MsgID.LOCAL_VELOCITY,165.3610000,-5.8330507,6.6700153,0.1906151
MsgID.GLOBAL_POSITION,0.0000000,-122.3983320,37.7934188,12.0140000
MsgID.LOCAL_VELOCITY,0.0000000,-5.8500000,6.6700000,0.1600000
MsgID.LOCAL_POSITION,165.6110000,104.2667847,-78.1095657,-12.0142536
MsgID.LOCAL_VELOCITY,165.6110000,-5.8500652,6.6749048,0.1628749
MsgID.GLOBAL_POSITION,0.0000000,-122.3983140,37.7934063,12.0150000
MsgID.LOCAL_VELOCITY,0.0000000,-5.7700000,6.7300000,0.2100000
MsgID.LOCAL_POSITION,165.8610000,102.8758926,-76.5099640,-12.0155058
MsgID.LOCAL_VELOCITY,165.8610000,-5.7725563,6.7350349,0.2116051
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982954,37.7933942,12.0030000
MsgID.LOCAL_VELOCITY,0.0000000,-5.4000000,6.4500000,0.1900000
MsgID.LOCAL_POSITION,166.1110000,101.5301971,-74.8541183,-12.0033045
MsgID.LOCAL_VELOCITY,166.1110000,-5.4071221,6.4584923,0.1970324
MsgID.GLOBAL_POSITION,0.0000000,-122.3982785,37.7933842,11.9990000
MsgID.LOCAL_VELOCITY,0.0000000,-4.2300000,5.0700000,0.0900000
MsgID.LOCAL_POSITION,166.3610000,100.4187622,-73.3586426,-11.9992256
MsgID.LOCAL_VELOCITY,166.3610000,-4.2346640,5.0742679,0.0944284
MsgID.GLOBAL_POSITION,0.0000000,-122.3982662,37.7933757,11.9420000
MsgID.LOCAL_VELOCITY,0.0000000,-3.3700000,4.0800000,0.9400000
MsgID.LOCAL_POSITION,166.6110000,99.4723206,-72.2608566,-11.9421549
MsgID.LOCAL_VELOCITY,166.6110000,-3.3758249,4.0870519,0.9403052
MsgID.GLOBAL_POSITION,0.0000000,-122.3982560,37.7933674,11.5900000
MsgID.LOCAL_VELOCITY,0.0000000,-2.5500000,4.2800000,1.7600000
MsgID.LOCAL_POSITION,166.8620000,98.5505371,-71.3510437,-11.5902090
MsgID.LOCAL_VELOCITY,166.8620000,-2.5526989,4.2881117,1.7606622
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3982409,37.7933635,11.1290000
MsgID.LOCAL_VELOCITY,0.0000000,-1.5500000,4.8700000,1.9200000
MsgID.LOCAL_POSITION,167.1120000,98.1178894,-70.0166321,-11.1297321
MsgID.LOCAL_VELOCITY,167.1120000,-1.5559139,4.8763041,1.9280931
MsgID.GLOBAL_POSITION,0.0000000,-122.3982263,37.7933617,10.6370000
MsgID.LOCAL_VELOCITY,0.0000000,-0.5700000,5.3400000,1.9800000
MsgID.LOCAL_POSITION,167.3620000,97.9151306,-68.7182617,-10.6378241
MsgID.LOCAL_VELOCITY,167.3620000,-0.5746836,5.3451638,1.9820015
MsgID.GLOBAL_POSITION,0.0000000,-122.3982133,37.7933614,10.1380000
MsgID.LOCAL_VELOCITY,0.0000000,0.3300000,5.8500000,2.0000000
MsgID.LOCAL_POSITION,167.6120000,97.8848953,-67.5558929,-10.1384335
MsgID.LOCAL_VELOCITY,167.6120000,0.3311692,5.8511152,2.0070915
MsgID.GLOBAL_POSITION,0.0000000,-122.3981958,37.7933628,9.6430000
MsgID.LOCAL_VELOCITY,0.0000000,1.1500000,6.3900000,1.9800000
MsgID.LOCAL_POSITION,167.8620000,98.0371246,-66.0052567,-9.6431837
MsgID.LOCAL_VELOCITY,167.8620000,1.1508744,6.3965802,1.9890039
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3981753,37.7933673,9.1470000
MsgID.LOCAL_VELOCITY,0.0000000,1.8700000,6.9400000,1.9800000
MsgID.LOCAL_POSITION,168.1120000,98.5379333,-64.1856613,-9.1471071
MsgID.LOCAL_VELOCITY,168.1120000,1.8722818,6.9471493,1.9846152
MsgID.GLOBAL_POSITION,0.0000000,-122.3981543,37.7933731,8.6430000
MsgID.LOCAL_VELOCITY,0.0000000,2.4800000,7.5000000,1.9900000
MsgID.LOCAL_POSITION,168.3620000,99.1857986,-62.3147736,-8.6431828
MsgID.LOCAL_VELOCITY,168.3620000,2.4863729,7.5061431,1.9944372
MsgID.GLOBAL_POSITION,0.0000000,-122.3981316,37.7933779,8.1240000
MsgID.LOCAL_VELOCITY,0.0000000,2.8900000,7.9400000,2.0000000
MsgID.LOCAL_POSITION,168.6120000,99.7216187,-60.2977600,-8.1242666
MsgID.LOCAL_VELOCITY,168.6120000,2.8908787,7.9456320,2.0019577
MsgID.GLOBAL_POSITION,0.0000000,-122.3981098,37.7933834,7.8260000
MsgID.LOCAL_VELOCITY,0.0000000,3.3400000,8.6200000,0.0400000
MsgID.LOCAL_POSITION,168.8620000,100.3285675,-58.3618774,-7.8262239
MsgID.LOCAL_VELOCITY,168.8620000,3.3448038,8.6212692,0.0469359
MsgID.STATE,0.0000000,True,True,1
MsgID.GLOBAL_HOME,0.0000000,-122.3974533,37.7924804,0.0000000
MsgID.GLOBAL_POSITION,0.0000000,-122.3980848,37.7933907,7.9440000
MsgID.LOCAL_VELOCITY,0.0000000,3.3800000,8.5900000,-0.8000000
MsgID.LOCAL_POSITION,169.1120000,101.1462250,-56.1325569,-7.9441109
MsgID.LOCAL_VELOCITY,169.1120000,3.3831275,8.5969305,-0.8036569
MsgID.GLOBAL_POSITION,0.0000000,-122.3980613,37.7933997,8.0250000
